Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
[36]     0.2    0.00    0.02       1         std::vector<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > >::_M_fill_insert(__gnu_cxx::__normal_iterator<std::vector<bool, std::allocator<bool> >*, std::vector<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > > >, unsigned long, std::vector<bool, std::allocator<bool> > const&) [36]
                0.00    0.02       1/2           std::vector<bool, std::allocator<bool> >* std::__uninitialized_fill_n_a<std::vector<bool, std::allocator<bool> >*, unsigned long, std::vector<bool, std::allocator<bool> >, std::vector<bool, std::allocator<bool> > >(std::vector<bool, std::allocator<bool> >*, unsigned long, std::vector<bool, std::allocator<bool> > const&, std::allocator<std::vector<bool, std::allocator<bool> > >&) [29]
                0.00    0.00       1/3           void std::_Destroy<std::vector<bool, std::allocator<bool> >*, std::vector<bool, std::allocator<bool> > >(std::vector<bool, std::allocator<bool> >*, std::vector<bool, std::allocator<bool> >*, std::allocator<std::vector<bool, std::allocator<bool> > >&) [61]
                0.00    0.00       4/7           std::_Vector_base<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > >::_M_get_Tp_allocator() [267]
                0.00    0.00       2/4           __gnu_cxx::__normal_iterator<std::vector<bool, std::allocator<bool> >*, std::vector<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > > >::base() const [278]
                0.00    0.00       2/2           std::vector<bool, std::allocator<bool> >* std::__uninitialized_move_if_noexcept_a<std::vector<bool, std::allocator<bool> >*, std::vector<bool, std::allocator<bool> >*, std::allocator<std::vector<bool, std::allocator<bool> > > >(std::vector<bool, std::allocator<bool> >*, std::vector<bool, std::allocator<bool> >*, std::vector<bool, std::allocator<bool> >*, std::allocator<std::vector<bool, std::allocator<bool> > >&) [316]
                0.00    0.00       1/1           std::vector<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > >::_M_check_len(unsigned long, char const*) const [326]
                0.00    0.00       1/1           std::vector<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > >::begin() [354]
                0.00    0.00       1/1           __gnu_cxx::__normal_iterator<std::vector<bool, std::allocator<bool> >*, std::vector<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > > >::difference_type __gnu_cxx::operator-<std::vector<bool, std::allocator<bool> >*, std::vector<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > > >(__gnu_cxx::__normal_iterator<std::vector<bool, std::allocator<bool> >*, std::vector<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > > > const&, __gnu_cxx::__normal_iterator<std::vector<bool, std::allocator<bool> >*, std::vector<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > > > const&) [325]
                0.00    0.00       1/2           std::_Vector_base<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > >::_M_allocate(unsigned long) [306]
                0.00    0.00       1/3           std::_Vector_base<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > >::_M_deallocate(std::vector<bool, std::allocator<bool> >*, unsigned long) [293]
-----------------------------------------------
                0.00    0.02       1/1           std::vector<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > >::vector(unsigned long, std::vector<bool, std::allocator<bool> > const&, std::allocator<std::vector<bool, std::allocator<bool> > > const&) [38]
[37]     0.2    0.00    0.02       1         std::vector<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > >::_M_fill_initialize(unsigned long, std::vector<bool, std::allocator<bool> > const&) [37]
                0.00    0.02       1/2           std::vector<bool, std::allocator<bool> >* std::__uninitialized_fill_n_a<std::vector<bool, std::allocator<bool> >*, unsigned long, std::vector<bool, std::allocator<bool> >, std::vector<bool, std::allocator<bool> > >(std::vector<bool, std::allocator<bool> >*, unsigned long, std::vector<bool, std::allocator<bool> > const&, std::allocator<std::vector<bool, std::allocator<bool> > >&) [29]
                0.00    0.00       1/7           std::_Vector_base<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > >::_M_get_Tp_allocator() [267]
-----------------------------------------------
                0.00    0.02       1/1           KosarajuAdjMatrix::transposeGraph() [7]
[38]     0.2    0.00    0.02       1         std::vector<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > >::vector(unsigned long, std::vector<bool, std::allocator<bool> > const&, std::allocator<std::vector<bool, std::allocator<bool> > > const&) [38]
                0.00    0.02       1/1           std::vector<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > >::_M_fill_initialize(unsigned long, std::vector<bool, std::allocator<bool> > const&) [37]
                0.00    0.00       1/1           std::vector<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > >::_S_check_init_len(unsigned long, std::allocator<std::vector<bool, std::allocator<bool> > > const&) [352]
                0.00    0.00       1/1           std::_Vector_base<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > >::_Vector_base(unsigned long, std::allocator<std::vector<bool, std::allocator<bool> > > const&) [340]
-----------------------------------------------
                0.01    0.00       1/2           KosarajuAdjMatrix::transposeGraph() [7]
                0.01    0.00       1/2           std::_Vector_base<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > >::_Vector_impl::_Vector_impl() [40]
[39]     0.1    0.01    0.00       2         std::allocator<std::vector<bool, std::allocator<bool> > >::allocator() [39]
                0.00    0.00       2/2           __gnu_cxx::new_allocator<std::vector<bool, std::allocator<bool> > >::new_allocator() [301]
-----------------------------------------------
                0.00    0.01       1/1           std::_Vector_base<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > >::_Vector_base() [41]
[40]     0.0    0.00    0.01       1         std::_Vector_base<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > >::_Vector_impl::_Vector_impl() [40]
                0.01    0.00       1/2           std::allocator<std::vector<bool, std::allocator<bool> > >::allocator() [39]
                0.00    0.00       1/2           std::_Vector_base<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > >::_Vector_impl_data::_Vector_impl_data() [308]
-----------------------------------------------
                0.00    0.01       1/1           std::vector<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > >::vector() [42]
[41]     0.0    0.00    0.01       1         std::_Vector_base<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > >::_Vector_base() [41]
                0.00    0.01       1/1           std::_Vector_base<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > >::_Vector_impl::_Vector_impl() [40]
-----------------------------------------------
                0.00    0.01       1/1           KosarajuAdjMatrix::KosarajuAdjMatrix(int) [19]
[42]     0.0    0.00    0.01       1         std::vector<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > >::vector() [42]
                0.00    0.01       1/1           std::_Vector_base<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > >::_Vector_base() [41]
-----------------------------------------------
                0.00    0.00   30000/30000       main [1]
[43]     0.0    0.00    0.00   30000         KosarajuAdjMatrix::addArc(int, int) [43]
                0.00    0.00   30000/400000      std::_Bit_reference::operator=(bool) [24]
                0.00    0.00   30000/300160000     std::vector<bool, std::allocator<bool> >::operator[](unsigned long) [3]
                0.00    0.00   30000/300060000     std::vector<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > >::operator[](unsigned long) [16]
-----------------------------------------------
                0.00    0.00  320000/320000      std::_Bit_iterator std::__copy_move<false, false, std::random_access_iterator_tag>::__copy_m<std::_Bit_const_iterator, std::_Bit_iterator>(std::_Bit_const_iterator, std::_Bit_const_iterator, std::_Bit_iterator) [31]
[44]     0.0    0.00    0.00  320000         std::_Bit_const_iterator::operator*() const [44]
                0.00    0.00  320000/300400000     std::_Bit_reference::operator bool() const [14]
                0.00    0.00  320000/300800000     std::_Bit_reference::_Bit_reference(unsigned long*, unsigned long) [15]
-----------------------------------------------
                0.00    0.00       3/20003       std::vector<bool, std::allocator<bool> >::vector(unsigned long, bool const&, std::allocator<bool> const&) [18]
                0.00    0.00   20000/20003       std::vector<bool, std::allocator<bool> >::vector(std::vector<bool, std::allocator<bool> > const&) [25]
[45]     0.0    0.00    0.00   20003         std::vector<bool, std::allocator<bool> >::_M_initialize(unsigned long) [45]
                0.00    0.00   20003/300180003     std::operator+(std::_Bit_iterator const&, long) [6]
                0.00    0.00   20003/300220004     std::_Bit_iterator::_Bit_iterator(unsigned long*, unsigned int) [12]
                0.00    0.00   20003/20003       std::_Bvector_base<std::allocator<bool> >::_M_allocate(unsigned long) [98]
                0.00    0.00   20003/40006       std::_Bvector_base<std::allocator<bool> >::_S_nword(unsigned long) [80]
                0.00    0.00   20003/40009       unsigned long* std::__addressof<unsigned long>(unsigned long&) [79]
-----------------------------------------------
                0.00    0.00   80012/80012       std::_Bvector_base<std::allocator<bool> >::_Bvector_impl_data::_Bvector_impl_data() [47]
[46]     0.0    0.00    0.00   80012         std::_Bit_iterator::_Bit_iterator() [46]
                0.00    0.00   80012/300400016     std::_Bit_iterator_base::_Bit_iterator_base(unsigned long*, unsigned int) [17]
-----------------------------------------------
                0.00    0.00   20003/40006       std::_Bvector_base<std::allocator<bool> >::_Bvector_impl_data::_M_reset() [51]
                0.00    0.00   20003/40006       std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::_Bvector_impl(std::allocator<unsigned long> const&) [49]
[47]     0.0    0.00    0.00   40006         std::_Bvector_base<std::allocator<bool> >::_Bvector_impl_data::_Bvector_impl_data() [47]
